wss_bytes,wss_kib,latency_ns
244544,238.8125,4.710406874265949
262144,256.0,4.709045304704245
280896,274.3125,4.7161336475297695
301120,294.0625,4.7168239282356765
322688,315.125,4.7075792799669385
345856,337.75,4.705425165891045
370688,362.0,4.715345485750221
397312,388.0,4.709653774363526
425792,415.8125,4.7131979457762885
456384,445.6875,4.708515724268496
489152,477.6875,4.709172404008825
524288,512.0,4.721636901326915
561856,548.6875,4.708338953971323
602240,588.125,4.720476937558682
645440,630.3125,4.736742726721787
691776,675.5625,4.717080318212156
741440,724.0625,4.708368902658034
794624,776.0,4.851406752214317
851648,831.6875,4.709074522935183
912832,891.4375,4.717777173020024
978304,955.375,4.714305316728833
1048576,1024.0,4.710118344235438
1123776,1097.4375,4.729647809794302
1204480,1176.25,4.916491822539943
1290944,1260.6875,5.045971682485288
1383552,1351.125,8.850787976607492
1482880,1448.125,12.944203694539523
1589312,1552.0625,15.525756384013443
1703360,1663.4375,17.15607231206095
1825664,1782.875,17.21075788354002
1956672,1910.8125,17.440370812276722
2097152,2048.0,17.73401695502529
2247616,2194.9375,18.20534354284161
2408960,2352.5,18.492230047862705
2581888,2521.375,18.82199941997552
2767168,2702.3125,19.22945860724055
2965760,2896.25,19.446690310617335
3178688,3104.1875,19.820386371122126
3406784,3326.9375,20.10818448494848
3651328,3565.75,20.165001526374464
3913408,3821.6875,20.5244412815489
4194304,4096.0,20.6893124541735
4495296,4389.9375,20.68507654114328
4817984,4705.0625,20.901219865417634
5163776,5042.75,20.94458921605447
5534400,5404.6875,21.983088415544117
5931584,5792.5625,21.24056551272033
6357376,6208.375,21.402184696241545
6813632,6653.9375,21.493301749421256
7302656,7131.5,21.883287704129675
7826816,7643.375,21.94811638447882
8388608,8192.0,21.863732672618738
8990656,8779.9375,21.93951151952702
9635968,9410.125,21.850016496042663
10327552,10085.5,21.96407953416521
11068800,10809.375,22.0533160590289
11863232,11585.1875,22.05250206553142
12714752,12416.75,22.161659395546728
13627328,13307.9375,22.264133409014025
14605376,14263.0625,22.349500008912997
15653696,15286.8125,22.288601262586276
16777216,16384.0,22.74587050924444
17981312,17559.875,23.197891407009493
19271936,18820.25,28.81740824210888
20655168,20171.0625,31.667025682269333
22137664,21618.8125,50.69248954406733
23726528,23170.4375,66.13221290904659
25429504,24833.5,72.99970603582523
27254656,26615.875,81.04050877522299
29210816,28526.1875,78.74447780881108
31307392,30573.625,85.5378537958664
33554432,32768.0,90.57158825271213
35962688,35119.8125,91.59486191272364
38543872,37640.5,94.57607123514575
41310336,40342.125,100.07307426981113
44275328,43237.625,101.97530892530149
47453120,46340.9375,106.08120418874984
50859008,49667.0,107.64155048292541
54509312,53231.75,107.89694536898962
58421632,57052.375,113.1819219465481
62614784,61147.25,108.57015878819402
67108864,65536.0,113.98183230163967
71925440,70239.6875,118.28127854889057
77087808,75281.0625,116.16242932552046
82620672,80684.25,116.30535002823208
88550656,86475.25,115.57436175252678
94906240,92681.875,118.9874922300488
101718016,99334.0,120.55041685627997
109018624,106463.5,121.17857823360839
116843264,114104.75,120.87032708420463
125229568,122294.5,122.37985831521995
134217728,131072.0,122.19285396743204
143850944,140479.4375,118.85167822286401
154175680,150562.1875,123.7391684859099
165241344,161368.5,123.34902018740583
177101312,172950.5,122.77068748981185
189812480,185363.75,122.97139025733314
203436032,198668.0,123.78722791045409
218037312,212927.0625,124.49880386744518
233686592,228209.5625,124.43696777309287
250459136,244589.0,118.66795727377774
268435456,262144.0,125.97819074090889
287701952,280958.9375,125.08827336768205
308351360,301124.375,124.91463526486454
330482752,322737.0625,124.5690396553503
354202688,345901.0625,125.84635086966651
379625024,370727.5625,123.54138580664991
406872064,397336.0,114.43312422242282
436074624,425854.125,126.13057833305831
467373248,456419.1875,126.50244651929702
500918272,489178.0,125.46872075697988
536870912,524288.0,126.12089395041396
