wss_bytes,wss_kib,latency_ns
256,0.25,1.6408247404027718
320,0.3125,1.5679370501698515
384,0.375,1.5680875238348477
448,0.4375,1.6445449461106634
512,0.5,1.5700181155658428
576,0.5625,1.5678764224310424
640,0.625,1.5687295935024772
704,0.6875,1.5699216955474957
768,0.75,1.568112359294119
832,0.8125,1.567915136529318
896,0.875,1.569905625544438
960,0.9375,1.569931921913078
1024,1.0,1.5679027187996826
1088,1.0625,1.5699224260021802
1152,1.125,1.567910023346527
1216,1.1875,1.5679217106214782
1280,1.25,1.567952389718225
1344,1.3125,1.569966253283247
1408,1.375,1.5699363046411847
1472,1.4375,1.567874231066989
1536,1.5,1.567910023346527
1600,1.5625,1.6185122716116351
1664,1.625,1.6206481211089598
1728,1.6875,1.5678917619794157
1792,1.75,1.5680824106520566
1856,1.8125,1.567919519257425
1920,1.875,1.5678764224310424
2048,2.0,1.569926808730287
2112,2.0625,1.6301900506518991
2176,2.125,1.6185203066131642
2240,2.1875,1.5699523746442425
2304,2.25,1.6434039758935564
2432,2.375,1.567883726977887
2496,2.4375,1.5679092928918426
2560,2.5,1.5679217106214782
2688,2.625,1.6185604816208086
2752,2.6875,1.5679107538012114
2880,2.8125,1.5679063710731047
2944,2.875,1.56787277015762
3072,3.0,1.568530179373623
3200,3.125,1.6210133484511837
3264,3.1875,1.6206094070106842
3392,3.3125,1.5678800747044646
3520,3.4375,1.5701525192277812
3648,3.5625,1.5679304760776915
3776,3.6875,1.6212215280362514
3904,3.8125,1.621789091326067
4096,4.0,1.5678859183419402
4224,4.125,1.5702160687853282
4352,4.25,1.5681035938379055
4544,4.4375,1.56809117610827
4672,4.5625,1.5681766393063503
4864,4.75,1.567904910163736
4992,4.875,1.5681854047625636
5184,5.0625,1.5678735006123046
5376,5.25,1.5683051993308132
5568,5.4375,1.6216656444843955
5760,5.625,1.6404850789745036
5952,5.8125,1.6210834721008907
6208,6.0625,1.5680020606367673
6400,6.25,1.5679173278933713
6592,6.4375,1.5680721842864744
6848,6.6875,1.5678968751622069
7104,6.9375,1.5679122147105804
7360,7.1875,1.5682226579514706
7616,7.4375,1.568326382516662
7872,7.6875,1.62065469520112
8192,8.0,1.5679304760776915
8448,8.25,1.568086062925479
8768,8.5625,1.6185590207114398
9088,8.875,1.5679414328979582
9408,9.1875,1.568249684774795
9728,9.5,1.567898336071576
10048,9.8125,1.6370146887686932
10432,10.1875,1.5712759585324616
10752,10.5,1.5683526788853022
11136,10.875,1.6429357544408254
11584,11.3125,1.6224034037156876
11968,11.6875,1.5678844574325712
12416,12.125,1.5678866487966248
12800,12.5,1.5683293043353999
13248,12.9375,1.5679633465384917
13760,13.4375,1.5679487374448027
14208,13.875,1.567958963810385
14720,14.375,1.570072169212492
15232,14.875,1.568011556547665
15808,15.4375,1.5685462493766809
16384,16.0,1.5679713815400207
16960,16.5625,1.5700948133077097
17536,17.125,1.570069247393754
18176,17.75,1.5679830688149718
18816,18.375,1.5679837992696561
19456,19.0,1.5701583628652567
20160,19.6875,1.5680670711036833
20864,20.375,1.5680575751927854
21568,21.0625,1.620941763892108
22336,21.8125,1.5681203942956479
23168,22.625,1.5680575751927854
23936,23.375,1.5682095097671505
24832,24.25,1.631875940063604
25664,25.0625,1.568257719776324
26560,25.9375,1.6189352048739303
27520,26.875,1.5683629052508845
28480,27.8125,1.5683943148023158
29504,28.8125,1.5690853249338033
30528,29.8125,1.6237445185163333
31616,30.875,1.575928954872393
32768,32.0,1.568709871225997
33920,33.125,1.5715710622249783
35072,34.25,1.6226137746648084
36352,35.5,1.569045880380843
37632,36.75,1.569227033142586
38912,38.0,1.5694118381777513
40320,39.375,1.6239716899231966
41728,40.75,1.5698179709823041
43200,42.1875,1.5696813759563124
44736,43.6875,1.5849413047691074
46336,45.25,1.6361702831534717
47936,46.8125,1.5706119752242986
49664,48.5,1.9778660277177966
51392,50.1875,3.39650690584277
53184,51.9375,4.62606301480632
55104,53.8125,4.650148297116611
57024,55.6875,4.722157980818825
59008,57.625,4.701914890148728
61120,59.6875,4.698511701773887
63296,61.8125,4.68085515114142
65536,64.0,4.684988063746024
67840,66.25,4.706081403668818
70208,68.5625,4.697224640619891
72704,71.0,4.702857907146351
75264,73.5,4.721087134251425
77888,76.0625,4.699251652369233
80640,78.75,4.6936921617659015
83520,81.5625,4.69998210705368
86464,84.4375,4.709580281607322
89472,87.375,4.706121578676463
92672,90.5,4.701954334701689
