wss_bytes,wss_kib,latency_ns,run
6357376,6208.375,174.5956946437562,0
6813632,6653.9375,172.0220237812943,0
7302656,7131.5,173.86287416003177,0
7826816,7643.375,170.10870479890244,0
8388608,8192.0,173.5370952480859,0
8990656,8779.9375,172.7622036876257,0
9635968,9410.125,172.50552534544042,0
10327552,10085.5,174.2964841970585,0
11068800,10809.375,173.206365715752,0
11863232,11585.1875,181.8534793935655,0
12714752,12416.75,172.56379508983855,0
13627328,13307.9375,177.60190149582317,0
14605376,14263.0625,173.60275075066124,0
15653696,15286.8125,174.1348433930851,0
16777216,16384.0,177.41928792244573,0
17981312,17559.875,175.27340346614048,0
19271936,18820.25,172.69400744308803,0
20655168,20171.0625,168.33821684808208,0
22137664,21618.8125,174.50761326172744,0
23726528,23170.4375,172.67091255098305,0
25429504,24833.5,174.0781368968441,0
27254656,26615.875,175.53338821604228,0
29210816,28526.1875,176.09175927158518,0
31307392,30573.625,175.26783149459763,0
33554432,32768.0,175.34411272541863,0
35962688,35119.8125,177.31244865917222,0
38543872,37640.5,174.50475324269212,0
41310336,40342.125,153.1416656117605,0
44275328,43237.625,172.35934123075634,0
47453120,46340.9375,178.05276173389453,0
50859008,49667.0,176.4177447405988,0
54509312,53231.75,174.91687589794444,0
58421632,57052.375,177.99187795767995,0
62614784,61147.25,176.61512520622009,0
67108864,65536.0,176.02319525485998,0
71925440,70239.6875,159.75742965451317,0
77087808,75281.0625,174.88109405325199,0
82620672,80684.25,177.03608020420629,0
88550656,86475.25,179.23402777395074,0
94906240,92681.875,180.7435484447544,0
101718016,99334.0,179.52107447108997,0
109018624,106463.5,176.90274568718203,0
116843264,114104.75,179.74405025272142,0
125229568,122294.5,180.65965301002498,0
134217728,131072.0,179.01737844977455,0
256,0.25,3.6592053463352974,1
320,0.3125,3.6114152066931218,1
384,0.375,3.4641938192347874,1
448,0.4375,3.6699335661430865,1
512,0.5,3.681450679352688,1
576,0.5625,3.611405710754026,1
640,0.625,3.580034049808636,1
704,0.6875,3.297072595715745,1
768,0.75,3.543180310177506,1
832,0.8125,3.7647702403505443,1
896,0.875,3.678815921482007,1
1024,1.0,3.6851738179351288,1
1088,1.0625,3.583599409710714,1
1152,1.125,3.5937498381473616,1
1216,1.1875,3.637503473216932,1
1344,1.3125,3.6853403620977336,1
1408,1.375,3.658940190497466,1
1536,1.5,3.5829836345831882,1
1600,1.5625,3.5688660949750215,1
1728,1.6875,3.687861899156118,1
1856,1.8125,3.419673934925864,1
2048,2.0,3.660132296082426,1
2176,2.125,3.5274513827504523,1
2304,2.25,3.574028233558915,1
2496,2.4375,3.0652942533496756,1
2688,2.625,3.6871321727594415,1
2880,2.8125,3.468090076091514,1
3072,3.0,3.681502541789289,1
3264,3.1875,3.617373543247363,1
3520,3.4375,3.6567028011551046,1
3776,3.6875,3.6174779985774177,1
4096,4.0,3.670429546346633,1
4352,4.25,3.6777764813794342,1
4672,4.5625,3.6061873269924103,1
4992,4.875,3.6884725610856686,1
5376,5.25,3.682041618947194,1
5760,5.625,3.575107848788432,1
6208,6.0625,3.5736162558935245,1
6592,6.4375,3.6945835631222974,1
7104,6.9375,3.5387858817466715,1
7616,7.4375,3.690520031646112,1
8192,8.0,2.91505534862941,1
8768,8.5625,3.603880544248964,1
9408,9.1875,3.6604515057274187,1
10048,9.8125,3.58045917569739,1
10752,10.5,3.5896052259604345,1
11584,11.3125,3.665268138219593,1
12416,12.125,3.6074634351155264,1
13248,12.9375,3.6151536848694863,1
14208,13.875,3.5829755995577997,1
15232,14.875,3.66285032603441,1
16384,16.0,3.6115554544089994,1
17536,17.125,3.6247321655898204,1
18816,18.375,3.5506923284592045,1
20160,19.6875,3.571906986856265,1
21568,21.0625,3.6742293828986945,1
23168,22.625,3.5939229564216477,1
24832,24.25,3.6216832386831874,1
26560,25.9375,3.580675390926035,1
28480,27.8125,3.5707616305099306,1
30528,29.8125,3.6545180047061976,1
32768,32.0,3.6454004422604407,1
35072,34.25,3.6675047971051007,1
37632,36.75,3.640592575250509,1
40320,39.375,3.4409382643889646,1
43200,42.1875,2.8960189125695748,1
46336,45.25,2.855039552629709,1
49664,48.5,4.792389359662525,1
53184,51.9375,10.707991266144745,1
57024,55.6875,10.68907097272462,1
61120,59.6875,10.121554207684438,1
65536,64.0,9.913462389707773,1
70208,68.5625,10.538500440592854,1
75264,73.5,10.977334813117283,1
80640,78.75,11.011539916197513,1
86464,84.4375,10.822199656107808,1
92672,90.5,10.98657436185758,1
99328,97.0,10.811940389599984,1
106432,103.9375,9.06682491271056,1
114048,111.375,11.04272238881784,1
122240,119.375,11.010938750207059,1
131072,128.0,11.035815188810863,1
140416,137.125,10.721647157021481,1
150528,147.0,10.933467957235415,1
161344,157.5625,11.030539829414673,1
172928,168.875,10.802522609387427,1
185344,181.0,11.03813219795026,1
198656,194.0,11.044778624860527,1
212864,207.875,10.79357670430225,1
228160,222.8125,11.034143173073135,1
244544,238.8125,11.069754405596411,1
262144,256.0,11.030089137536045,1
280896,274.3125,10.882508365305775,1
301120,294.0625,10.919939896308046,1
322688,315.125,11.043194994402073,1
345856,337.75,11.013967224321792,1
370688,362.0,11.087782080741523,1
397312,388.0,11.051290647709743,1
425792,415.8125,11.083252517792785,1
456384,445.6875,11.046624489329396,1
489152,477.6875,11.060417706094595,1
524288,512.0,10.876605543472401,1
561856,548.6875,10.86532217645593,1
602240,588.125,11.089062571605758,1
645440,630.3125,10.832606474900045,1
691776,675.5625,9.96697273696994,1
741440,724.0625,10.898909313038075,1
794624,776.0,10.98431067606849,1
851648,831.6875,11.15491837014943,1
912832,891.4375,11.16487303614933,1
978304,955.375,11.721283935188449,1
1048576,1024.0,13.084412844179388,1
1123776,1097.4375,15.826247654562783,1
1204480,1176.25,23.022225013099572,1
1290944,1260.6875,36.26959474627603,1
1383552,1351.125,48.51608008097969,1
1482880,1448.125,56.59582184700804,1
1589312,1552.0625,59.63110235870304,1
1703360,1663.4375,64.55980592408699,1
1825664,1782.875,63.94983208489226,1
1956672,1910.8125,61.355906752323214,1
2097152,2048.0,66.12851168810789,1
2247616,2194.9375,70.38148714925607,1
2408960,2352.5,66.7014038851332,1
2581888,2521.375,67.29658305121654,1
2767168,2702.3125,69.96105736761318,1
2965760,2896.25,69.73239880646854,1
3178688,3104.1875,76.50707787016358,1
3406784,3326.9375,107.81706853478079,1
3651328,3565.75,154.25222678370957,1
3913408,3821.6875,162.6983686292958,1
4194304,4096.0,166.60655457689776,1
4495296,4389.9375,168.8887391858017,1
4817984,4705.0625,171.70095716630695,1
5163776,5042.75,174.01806272600757,1
5534400,5404.6875,170.31418629079468,1
5931584,5792.5625,171.23545892725812,1
6357376,6208.375,170.63769467437015,1
6813632,6653.9375,173.5694599539809,1
7302656,7131.5,170.3538194187535,1
7826816,7643.375,171.65104797133267,1
8388608,8192.0,174.56312524737027,1
8990656,8779.9375,176.34491544245566,1
9635968,9410.125,143.81428192165683,1
10327552,10085.5,173.88935229537032,1
11068800,10809.375,173.88823015048763,1
11863232,11585.1875,174.0913487015152,1
12714752,12416.75,172.74021868126056,1
13627328,13307.9375,160.0403276789755,1
14605376,14263.0625,179.32429632696036,1
15653696,15286.8125,176.74927117963344,1
16777216,16384.0,172.53733099405522,1
17981312,17559.875,173.3068906893728,1
19271936,18820.25,163.8325940982959,1
20655168,20171.0625,174.12858685045927,1
22137664,21618.8125,175.3854089066695,1
23726528,23170.4375,176.88534162873728,1
25429504,24833.5,176.29047130160788,1
27254656,26615.875,176.61495022192474,1
29210816,28526.1875,176.36895132940563,1
31307392,30573.625,177.1237392106958,1
33554432,32768.0,172.9241877004104,1
35962688,35119.8125,124.55243476684875,1
38543872,37640.5,176.46184771231023,1
41310336,40342.125,175.55389841879457,1
44275328,43237.625,175.8220558673834,1
47453120,46340.9375,172.5516126132854,1
50859008,49667.0,175.8867540822941,1
54509312,53231.75,177.0847962438713,1
58421632,57052.375,142.1487526720199,1
62614784,61147.25,174.7501728616574,1
67108864,65536.0,154.22156439636896,1
71925440,70239.6875,177.03462482429535,1
77087808,75281.0625,177.26478821786537,1
82620672,80684.25,178.46567708995386,1
88550656,86475.25,177.10085105577085,1
94906240,92681.875,179.00250297983615,1
101718016,99334.0,164.5562832622636,1
109018624,106463.5,180.18795008534815,1
116843264,114104.75,181.11919902759578,1
125229568,122294.5,175.2533504548567,1
134217728,131072.0,180.84061164044894,1
256,0.25,3.5742482802922866,2
320,0.3125,3.5362242225416556,2
384,0.375,3.523038702102569,2
448,0.4375,3.594849423328326,2
512,0.5,3.68640153701914,2
576,0.5625,3.5976419691506423,2
640,0.625,3.616718643672119,2
704,0.6875,3.6760735732781704,2
768,0.75,3.611376064508002,2
832,0.8125,3.587566744320089,2
896,0.875,3.5758925441285494,2
1024,1.0,3.6609895891738478,2
1088,1.0625,3.5528472843461145,2
1152,1.125,3.6797003035967157,2
1216,1.1875,3.613670437102272,2
1344,1.3125,3.6751181325416837,2
1408,1.375,3.6199516564394667,2
1536,1.5,3.6006930975576035,2
1600,1.5625,3.6378931972419064,2
1728,1.6875,3.6732116338243817,2
1856,1.8125,3.6569757154376124,2
2048,2.0,3.6057829378113047,2
2176,2.125,3.656618520850348,2
2304,2.25,3.6826498981639437,2
2496,2.4375,3.689375236742564,2
2688,2.625,3.656796752914341,2
2880,2.8125,3.674456336435218,2
3072,3.0,3.660619246319567,2
3264,3.1875,3.539177469405277,2
3520,3.4375,3.591021816708149,2
3776,3.6875,3.6147339858120007,2
4096,4.0,3.626362897528263,2
4352,4.25,3.648268640835989,2
4672,4.5625,3.594690183205578,2
4992,4.875,2.8388912721691693,2
5376,5.25,3.67056371893924,2
5760,5.625,3.639845714893764,2
6208,6.0625,3.658794559041475,2
6592,6.4375,3.662701785723026,2
7104,6.9375,3.6820757571709173,2
7616,7.4375,3.671270803520983,2
8192,8.0,3.624542593005843,2
8768,8.5625,3.5845601739291255,2
9408,9.1875,3.610689432786062,2
10048,9.8125,3.5678925541086683,2
10752,10.5,3.6302036524154557,2
11584,11.3125,3.6307215480440256,2
12416,12.125,3.6061408628578477,2
13248,12.9375,3.6672642343775346,2
14208,13.875,3.631261357450955,2
15232,14.875,3.624276705828411,2
16384,16.0,3.569565305856799,2
17536,17.125,3.7052853702910507,2
18816,18.375,3.6791583028119503,2
20160,19.6875,3.6696937419383566,2
21568,21.0625,2.9036713228378264,2
23168,22.625,3.5975703841413336,2
24832,24.25,3.6832919718698856,2
26560,25.9375,3.6942590874796823,2
28480,27.8125,3.5780992616093803,2
30528,29.8125,3.697321903235103,2
32768,32.0,3.654605375078362,2
35072,34.25,3.643099910980193,2
37632,36.75,3.682337992051956,2
40320,39.375,3.721497913980903,2
43200,42.1875,3.708772582887372,2
46336,45.25,3.768283830779057,2
49664,48.5,4.8714365816779575,2
53184,51.9375,10.908743147920537,2
57024,55.6875,10.71434528963155,2
61120,59.6875,10.791738911124105,2
65536,64.0,10.608753748604897,2
70208,68.5625,10.837432060841383,2
75264,73.5,10.82016327303459,2
80640,78.75,11.026448625624482,2
86464,84.4375,10.797248035003756,2
92672,90.5,10.993930769916389,2
99328,97.0,10.994450856922795,2
106432,103.9375,10.879848370234596,2
114048,111.375,11.055704980653362,2
122240,119.375,10.90670881882947,2
131072,128.0,10.79906103493339,2
140416,137.125,10.985633482970094,2
150528,147.0,10.72588873761221,2
161344,157.5625,10.828941202186243,2
172928,168.875,11.017689688414075,2
185344,181.0,10.816391911778869,2
198656,194.0,10.831762235920428,2
212864,207.875,10.85714642631313,2
228160,222.8125,10.928777454556336,2
244544,238.8125,10.856790692644422,2
262144,256.0,11.058069477338384,2
280896,274.3125,11.051799214890368,2
301120,294.0625,10.799107784327223,2
322688,315.125,10.876639462623443,2
345856,337.75,10.840053679192494,2
370688,362.0,11.021418683031632,2
397312,388.0,11.005705773488383,2
425792,415.8125,10.802978488044841,2
456384,445.6875,10.852616117866882,2
489152,477.6875,11.1254762595731,2
524288,512.0,10.648468819585625,2
561856,548.6875,10.82358474429583,2
602240,588.125,11.001317904601475,2
645440,630.3125,10.805614715581523,2
691776,675.5625,10.91377674280978,2
741440,724.0625,10.943219364954718,2
794624,776.0,11.021983328054036,2
851648,831.6875,11.062379187082476,2
912832,891.4375,11.147337444864828,2
978304,955.375,12.067716866435333,2
1048576,1024.0,12.224769994102841,2
1123776,1097.4375,16.11109823569114,2
1204480,1176.25,23.054304329223356,2
1290944,1260.6875,37.92664516214737,2
1383552,1351.125,48.29811651867245,2
1482880,1448.125,54.06611516668094,2
1589312,1552.0625,59.319695902745394,2
1703360,1663.4375,62.65815777156055,2
1825664,1782.875,67.28391460129122,2
1956672,1910.8125,64.83275038377535,2
2097152,2048.0,69.2158230750605,2
2247616,2194.9375,68.33659115511618,2
2408960,2352.5,68.93038953779072,2
2581888,2521.375,72.33413474371754,2
2767168,2702.3125,78.5545192408077,2
2965760,2896.25,74.56343948636322,2
3178688,3104.1875,77.92575158108589,2
3406784,3326.9375,93.17282898085152,2
3651328,3565.75,153.89898551031442,2
3913408,3821.6875,160.4306420807384,2
4194304,4096.0,168.54669623632427,2
4495296,4389.9375,161.8593064781493,2
4817984,4705.0625,171.78957604760825,2
5163776,5042.75,172.44089152434373,2
5534400,5404.6875,170.2024049085653,2
5931584,5792.5625,175.76862075497755,2
6357376,6208.375,171.8275168330011,2
6813632,6653.9375,173.12198198219593,2
7302656,7131.5,172.33735476526795,2
7826816,7643.375,172.2417990042708,2
8388608,8192.0,163.22509805406813,2
8990656,8779.9375,173.63562419069854,2
9635968,9410.125,173.45555234110037,2
10327552,10085.5,176.18135508767108,2
11068800,10809.375,172.7719514378498,2
11863232,11585.1875,173.1533999333947,2
12714752,12416.75,174.86914713156978,2
13627328,13307.9375,160.34243339468333,2
14605376,14263.0625,174.27941163697122,2
15653696,15286.8125,176.29322708757618,2
16777216,16384.0,175.5896235348902,2
17981312,17559.875,178.3859750469724,2
19271936,18820.25,176.39441949962443,2
20655168,20171.0625,174.31247545221115,2
22137664,21618.8125,176.1720651976642,2
23726528,23170.4375,178.26153359108196,2
25429504,24833.5,174.8121770384401,2
27254656,26615.875,176.77128454674943,2
29210816,28526.1875,174.6819396255804,2
31307392,30573.625,174.3758398642606,2
33554432,32768.0,173.11698801472258,2
35962688,35119.8125,177.93324150184858,2
38543872,37640.5,176.59735809848297,2
41310336,40342.125,174.368005670732,2
44275328,43237.625,176.5486289037105,2
47453120,46340.9375,177.1031054331271,2
50859008,49667.0,176.7214516573671,2
54509312,53231.75,176.35183245797367,2
58421632,57052.375,176.40302551997902,2
62614784,61147.25,174.0010060582578,2
67108864,65536.0,176.04672011585996,2
71925440,70239.6875,176.36346141173533,2
77087808,75281.0625,176.12299668250063,2
82620672,80684.25,177.4345195167707,2
88550656,86475.25,179.53694010433904,2
94906240,92681.875,177.08456204611684,2
101718016,99334.0,179.16111168349065,2
109018624,106463.5,179.6425290887582,2
116843264,114104.75,177.84721156949817,2
125229568,122294.5,179.745909894778,2
134217728,131072.0,179.65903856414485,2
