wss_bytes,wss_kib,latency_ns
3913408,3821.6875,67.42403591010039
4194304,4096.0,123.52001012190931
4495296,4389.9375,85.33184883250365
4817984,4705.0625,113.59137097650144
5163776,5042.75,104.74545007263194
5534400,5404.6875,120.0462122770517
5931584,5792.5625,117.22042054446035
6357376,6208.375,132.7628163437175
6813632,6653.9375,134.9178101871337
7302656,7131.5,129.69551519429257
7826816,7643.375,130.08525808563635
8388608,8192.0,139.31886344782197
8990656,8779.9375,138.36553516463792
9635968,9410.125,140.65748097377102
10327552,10085.5,136.65406302184581
11068800,10809.375,140.62173378209178
11863232,11585.1875,138.66510190643436
12714752,12416.75,142.3339555730913
13627328,13307.9375,144.18349447917552
14605376,14263.0625,144.4005102873436
15653696,15286.8125,143.40364969803665
16777216,16384.0,142.37413138344948
17981312,17559.875,143.52417714361545
19271936,18820.25,149.15719127896597
20655168,20171.0625,141.25000215866842
22137664,21618.8125,144.89050688901867
23726528,23170.4375,148.44666840145868
25429504,24833.5,144.7667203359762
27254656,26615.875,146.1102329998897
29210816,28526.1875,149.76289741055427
31307392,30573.625,150.81834631920017
33554432,32768.0,148.8023591464093
35962688,35119.8125,147.7699510790324
38543872,37640.5,152.0324129049328
41310336,40342.125,151.66152578706985
44275328,43237.625,150.3754466267939
47453120,46340.9375,150.93951398734026
50859008,49667.0,149.36176328337635
54509312,53231.75,152.17481846506737
58421632,57052.375,153.4944523233252
62614784,61147.25,154.27297116621617
67108864,65536.0,154.31614273731412
