wss_bytes,wss_kib,latency_ns,run
2880,2.8125,1.5860466854710003,1
3072,3.0,1.5858531153114706,1
3264,3.1875,1.5838334115714714,1
3520,3.4375,1.5838933087529108,1
3776,3.6875,1.57704165555899,1
4096,4.0,1.583594553299146,1
4352,4.25,1.578710741651539,1
4672,4.5625,1.6359907084434042,1
4992,4.875,1.6107243242240306,1
5376,5.25,1.668607645550883,1
5760,5.625,1.5852037422102556,1
6208,6.0625,1.5842585354690049,1
6592,6.4375,1.5802103625478203,1
7104,6.9375,1.5781986937955754,1
7616,7.4375,1.5868516451532713,1
8192,8.0,1.5843987825279848,1
8768,8.5625,1.6305780485108932,1
9408,9.1875,1.6458226116406511,1
10048,9.8125,1.640343480445811,1
10752,10.5,1.5781716670185844,1
11584,11.3125,1.5958888150162978,1
12416,12.125,1.637818302930738,1
13248,12.9375,1.5810847153061491,1
14208,13.875,1.5877018929483377,1
15232,14.875,1.5890210918468688,1
16384,16.0,1.5926003136645885,1
17536,17.125,1.5872738472370758,1
18816,18.375,1.6364961822184783,1
20160,19.6875,1.6547538657560106,1
21568,21.0625,1.5928347892163208,1
23168,22.625,1.5768342067842487,1
24832,24.25,1.5856091438651199,1
26560,25.9375,1.5810744889580985,1
28480,27.8125,1.5847837314867477,1
30528,29.8125,1.5779072428761325,1
32768,32.0,1.578232294653456,1
35072,34.25,1.581851691409946,1
37632,36.75,1.5822293358343873,1
40320,39.375,1.590274549936503,1
43200,42.1875,1.585286283448093,1
46336,45.25,1.5859415001767654,1
49664,48.5,2.018521866345797,1
53184,51.9375,4.704399866953517,1
57024,55.6875,4.7226290628071945,1
61120,59.6875,4.706953532152446,1
65536,64.0,4.759536683375344,1
70208,68.5625,4.776780497549,1
75264,73.5,4.713740905444334,1
80640,78.75,4.763266378600094,1
86464,84.4375,4.738295097567325,1
92672,90.5,4.742599659643207,1
99328,97.0,4.748918081831631,1
106432,103.9375,4.777361938481021,1
114048,111.375,4.753215339373191,1
122240,119.375,4.748679223559305,1
131072,128.0,4.744258519387706,1
140416,137.125,4.747206629440015,1
150528,147.0,4.745628850026489,1
161344,157.5625,4.762812767018706,1
172928,168.875,4.751446181160433,1
185344,181.0,4.746379025701346,1
198656,194.0,4.7481072785219025,1
212864,207.875,4.7393842036347165,1
228160,222.8125,4.747105096412941,1
244544,238.8125,4.7466091185324855,1
262144,256.0,4.765636699987543,1
280896,274.3125,4.747601804746829,1
301120,294.0625,4.793909630533802,1
322688,315.125,4.756549859291129,1
345856,337.75,4.80156478250313,1
370688,362.0,4.752514834531723,1
397312,388.0,4.750558680240324,1
425792,415.8125,4.743944424411865,1
456384,445.6875,4.765160444349757,1
489152,477.6875,4.753969897768641,1
524288,512.0,4.751525070131109,1
561856,548.6875,4.747834819391697,1
602240,588.125,4.7739989308792286,1
645440,630.3125,4.754825258737733,1
691776,675.5625,4.747394355972087,1
741440,724.0625,4.754966236250145,1
794624,776.0,4.757002740419085,1
851648,831.6875,4.751030553157518,1
912832,891.4375,4.758380375592191,1
978304,955.375,4.822593806362382,1
1048576,1024.0,4.824972162737585,1
1123776,1097.4375,4.998600943568609,1
1204480,1176.25,5.216488628309319,1
1290944,1260.6875,5.893705883905777,1
1383552,1351.125,11.30554916947968,1
1482880,1448.125,15.165881607856418,1
1589312,1552.0625,15.904027445138519,1
1703360,1663.4375,17.329673130981984,1
1825664,1782.875,17.77496630868481,1
1956672,1910.8125,17.80100624308887,1
2097152,2048.0,18.44364748547272,1
2247616,2194.9375,18.37665248803276,1
2408960,2352.5,19.068958720177918,1
2581888,2521.375,19.15348898271098,1
2767168,2702.3125,19.46194997122924,1
2965760,2896.25,23.084066205847485,1
3178688,3104.1875,20.034573599870736,1
3406784,3326.9375,22.961623218823583,1
3651328,3565.75,20.598710820537075,1
3913408,3821.6875,20.58221499067798,1
4194304,4096.0,20.877972663557063,1
4495296,4389.9375,21.492384802600586,1
4817984,4705.0625,21.112405848990257,1
5163776,5042.75,21.80320369479795,1
5534400,5404.6875,21.722247540908583,1
5931584,5792.5625,21.49774486988598,1
6357376,6208.375,23.009376611952856,1
6813632,6653.9375,21.74388576293028,1
7302656,7131.5,21.954389293925004,1
7826816,7643.375,22.011382922971453,1
8388608,8192.0,24.412565967930572,1
8990656,8779.9375,26.151579066979888,1
9635968,9410.125,22.40631985131758,1
10327552,10085.5,22.726886536127424,1
11068800,10809.375,22.34215147158799,1
11863232,11585.1875,22.557708593856596,1
12714752,12416.75,22.649406121747983,1
13627328,13307.9375,89.66390208179381,1
14605376,14263.0625,24.46257806197768,1
15653696,15286.8125,113.118019483848,1
16777216,16384.0,112.75008582775867,1
17981312,17559.875,112.01101533503136,1
19271936,18820.25,102.35841178145745,1
20655168,20171.0625,38.76150053216259,1
22137664,21618.8125,121.8904243172368,1
23726528,23170.4375,121.06783397857309,1
25429504,24833.5,70.8097578328658,1
27254656,26615.875,76.31353880494467,1
29210816,28526.1875,80.77355189181077,1
31307392,30573.625,91.28581354257553,1
33554432,32768.0,121.73614969901561,1
35962688,35119.8125,96.0346800886107,1
38543872,37640.5,94.28439003047151,1
41310336,40342.125,100.72950996516413,1
44275328,43237.625,107.38680620648078,1
47453120,46340.9375,101.83566626732586,1
50859008,49667.0,106.19409468771234,1
54509312,53231.75,108.17531290913388,1
58421632,57052.375,110.1403446905528,1
62614784,61147.25,113.99651153671542,1
67108864,65536.0,120.50807550529674,1
71925440,70239.6875,113.50160891527781,1
77087808,75281.0625,123.56821456135431,1
82620672,80684.25,114.82927751266175,1
88550656,86475.25,117.45559735352928,1
94906240,92681.875,119.29212519503197,1
101718016,99334.0,126.41128248830167,1
109018624,106463.5,124.18727064939965,1
116843264,114104.75,122.61895352963471,1
125229568,122294.5,123.75181859686865,1
134217728,131072.0,123.66284936882818,1
143850944,140479.4375,124.7253806272903,1
154175680,150562.1875,125.34051326733801,1
165241344,161368.5,124.83427489013395,1
177101312,172950.5,125.60525424396617,1
189812480,185363.75,126.06862294838189,1
203436032,198668.0,125.87204660775197,1
218037312,212927.0625,126.50446223253863,1
233686592,228209.5625,126.43151732666678,1
250459136,244589.0,126.64460912809177,1
268435456,262144.0,127.86811807916615,1
287701952,280958.9375,127.7230625365487,1
308351360,301124.375,127.7806575113832,1
330482752,322737.0625,127.93189579446404,1
354202688,345901.0625,128.97612965098327,1
379625024,370727.5625,125.46326249696335,1
406872064,397336.0,128.23479940196356,1
436074624,425854.125,128.7528325933505,1
467373248,456419.1875,128.3543166490715,1
500918272,489178.0,128.27512490544757,1
536870912,524288.0,128.9099859970185,1
256,0.25,1.592645911656279,2
320,0.3125,1.5777936195654465,2
384,0.375,1.5859491225012723,2
448,0.4375,1.634319691637894,2
512,0.5,1.5870448013551672,2
576,0.5625,1.5833136496313698,2
640,0.625,1.5767980127135404,2
704,0.6875,1.5868446573511892,2
768,0.75,1.638019433901213,2
832,0.8125,1.5862464166969623,2
896,0.875,1.5778491339607104,2
1024,1.0,1.5909695230098195,2
1088,1.0625,1.5856752027877985,2
1152,1.125,1.5829067875502902,2
1216,1.1875,1.5934676707967004,2
1344,1.3125,1.586969564740533,2
1408,1.375,1.5841923840721936,2
1536,1.5,1.5757132906481843,2
1600,1.5625,1.5755686610394701,2
1728,1.6875,1.5823063555383556,2
1856,1.8125,1.5895714367922493,2
2048,2.0,1.575748352371509,2
2176,2.125,1.5836891022519712,2
2304,2.25,1.5757834140948337,2
2496,2.4375,1.5883442764758868,2
2688,2.625,1.5825802752518294,2
2880,2.8125,1.578269874640606,2
3072,3.0,1.6303854740998414,2
3264,3.1875,1.5893157783930072,2
3520,3.4375,1.5760324984209524,2
3776,3.6875,1.5796949876032391,2
4096,4.0,1.6347630763474368,2
